PSMILES,Tg
[*]Nc1ccc(C2(c3ccc(NC(=O)c4ccc5c(c4)C(=O)N(c4ccc(Oc6ccc(N7C(=O)c8ccc(C([*])=O)cc8C7=O)cc6)cc4)C5=O)cc3)c3ccccc3-c3ccccc32)cc1,513.15
[*]Nc1ccc(Cc2ccc(NC(=O)c3ccc(Oc4ccc(C(=O)c5ccc(S(=O)(=O)c6ccc(C(=O)c7ccc(Oc8ccc(C([*])=O)cc8)cc7)cc6)cc5)cc4)cc3)cc2)cc1,513.15
[*]Nc1ccc(Oc2ccc(NC(=C(C#N)C#N)c3ccc(-c4ccc(-c5ccc(C([*])=C(C#N)C#N)cc5)cc4)cc3)cc2)cc1,513.15
[*]Nc1ccc(Oc2ccccc2-c2ccccc2Oc2ccc(NC(=O)c3ccc4c(c3)C(=O)N(c3ccc(Cc5ccc(N6C(=O)c7ccc(C([*])=O)cc7C6=O)cc5)cc3)C4=O)cc2)cc1,513.15
[*]Nc1cccc(NC(=O)c2ccc3c(c2)C(=O)N(c2ccc(C([*])=O)cc2)C3=O)c1,513.15
[*]Nc1cccc(Oc2ccc(NC(=O)c3cccc(C([*])=O)c3)cc2)c1,513.15
[*]Oc1c(-c2ccccc2)cc([*])cc1-c1ccc(C(C)(C)C)cc1,513.15
[*]Oc1ccc(C2(c3ccc(Oc4ccc5c(c4)C(=O)N(c4ccc(Cc6ccc(N7C(=O)c8ccc([*])cc8C7=O)cc6)cc4)C5=O)cc3)CCCCCCCCCCC2)cc1,513.15
[*]Oc1ccc(N2C(=O)c3ccc(Oc4ccc5c(c4)C(=O)N(c4ccc(Oc6ccc([*])cc6C(C)(C)C)cc4)C5=O)cc3C2=O)cc1,513.15
[*]Oc1ccc(S(=O)(=O)c2ccc(Oc3cc(C)c(C(c4cc(C(C)C)c([*])cc4C)c4ccccc4C(=O)O)cc3C(C)C)cc2)cc1,513.15
[*]Oc1ccc2c(c1)C(=O)N(C1CCC(CC3CCC(N4C(=O)c5ccc([*])cc5C4=O)CC3)CC1)C2=O,513.15
[*]Oc1ccc2c(c1)C(=O)N(c1cccc(Oc3ccc(P(=O)(c4ccccc4)c4ccc(Oc5ccc(N6C(=O)c7ccc([*])cc7C6=O)cc5)cc4)cc3)c1)C2=O,513.15
[*]Oc1cccc2c(Oc3ccc4c(c3)C(=O)N(c3ccc(Oc5ccc(N6C(=O)c7ccc([*])cc7C6=O)cc5)cc3)C4=O)cccc12,513.15
[*]c1c(Cl)cc(OC(=O)Oc2cc(Cl)c(C([*])(C)C)c(Cl)c2)cc1Cl,513.15
[*]c1ccc(CCCc2ccc(-c3c(-c4ccccc4)cc(-c4cccc(-c5cc(-c6ccccc6)c([*])c(-c6ccccc6)c5-c5ccccc5)c4)c(-c4ccccc4)c3-c3ccccc3)cc2)cc1,513.15
[*]c1ccc(Oc2ccc(-c3nnc([*])o3)cc2)cc1,513.15
[*]c1ccc(Oc2ccc(P([*])(=O)c3ccccc3)cc2)cc1,513.15
[*]c1ccc2nc(-c3ccc(OCCCCOc4ccc(-c5nc6ccc([*])cc6nc5-c5ccccc5)cc4)cc3)c(-c3ccccc3)nc2c1,513.15
[*]=Cc1ccc(N(c2ccccc2)c2ccc(N(c3ccccc3)c3ccc(/C=C(\C#N)C(=O)NC4CCCCC4NC(=O)C(=[*])C#N)cc3)cc2)cc1,512.15
[*]C(=O)c1ccc(C(=O)c2ccc(C(=O)c3ccc(Oc4ccc(-c5[nH]c(-c6ccccc6)nc5-c5ccc(Oc6ccc([*])cc6)cc5)cc4)cc3)cc2)cc1,512.15
[*]C(=O)c1ccc(Oc2ccc3c(c2)C(=O)N(c2cccc(N4C(=O)c5ccc(Oc6ccc([*])cc6)cc5C4=O)c2)C3=O)cc1,512.15
[*]C(=O)c1ccc2c(c1)C(=O)N(c1cccc(C(c3cccc(N4C(=O)c5ccc([*])cc5C4=O)c3)(C(F)(F)F)C(F)(F)F)c1)C2=O,512.15
[*]C(=O)c1cccc(Oc2ccc3c(c2)C(=O)N(c2cccc(N4C(=O)c5ccc(Oc6ccc([*])cc6)cc5C4=O)c2)C3=O)c1,512.15
[*]C1CCC(CC2CCC(N3C(=O)C4C5C=CC(C6C(=O)N([*])C(=O)C56)C4C3=O)CC2)CC1,512.15
[*]Nc1ccc(Cc2ccc(NC3CC(=O)N(c4ccc(Cc5ccc(N6C(=O)CC([*])C6=O)cc5)cc4)C3=O)cc2)cc1,512.15
[*]Nc1ccc(Oc2ccccc2-c2ccccc2Oc2ccc(NC(=O)c3ccc4c(c3)C(=O)N(c3ccc(Oc5ccc(-c6ccc(Oc7ccc(N8C(=O)c9ccc(C([*])=O)cc9C8=O)cc7)cc6)cc5)cc3)C4=O)cc2)cc1,512.15
[*]Nc1ccc(Oc2ccccc2-c2ccccc2Oc2ccc(NC(=O)c3ccc4c(c3)C(=O)N(c3ccc(Oc5ccc(N6C(=O)c7ccc(C([*])=O)cc7C6=O)cc5)cc3)C4=O)cc2)cc1,512.15
[*]Oc1ccc(Oc2ccc(Oc3cccc4c3C(=O)N(c3ccc(Oc5ccc(N6C(=O)c7cccc([*])c7C6=O)cc5)cc3)C4=O)cc2)cc1,512.15
[*]Oc1ccc(Oc2cccc(Oc3cccc4c3C(=O)N(c3ccc(Oc5ccc(N6C(=O)c7cccc([*])c7C6=O)cc5)cc3)C4=O)c2)cc1,512.15
[*]c1cc(C)c(OC(=O)c2ccc(C(=O)Oc3c(C)cc(C([*])(C)C)cc3C)cc2)c(C)c1,512.15
[*]c1ccc(-c2ccc(N(c3ccc(C)cc3)c3ccc(C(c4ccccc4)c4ccc(N([*])c5ccc(C)cc5)cc4)cc3)cc2)cc1,512.15
[*]c1ccc(Oc2ccc(-c3cc(-c4ccc(Oc5ccc(P([*])(=O)c6ccccc6)cc5)cc4)nn3-c3ccccc3)cc2)cc1,512.15
[*]C(=O)c1cccc(N2C(=O)c3ccc(Oc4ccc5c(c4)C(=O)N(c4cccc([*])c4)C5=O)cc3C2=O)c1,512.15
[*]C=CC(=O)Nc1cccc(C=C2CCCC(=Cc3cccc(NC(=O)C=CC(=O)NNC([*])=O)c3)C2=O)c1,511.55
[*]C(=O)Nc1ccc(Cc2ccc(NC(=O)c3cc([*])cc(NC(=O)c4ccc(NC(=O)C(CC(C)C)N5C(=O)c6ccccc6C5=O)cc4)c3)cc2)cc1,511.15
[*]C(=O)c1ccc(C(=O)c2ccc(Oc3ccc(-c4nc5ccccc5n4-c4ccc(-n5c(-c6ccc(Oc7ccc([*])cc7)cc6)nc6ccccc65)cc4)cc3)cc2)cc1,511.15
[*]C1CCC2C(=O)N(c3ccc(Oc4ccc(Oc5ccc(N6C(=O)C7CCC([*])CC7C6=O)cc5)cc4)cc3)C(=O)C2C1,511.15
[*]CC([*])c1ccc(B(Oc2ccc(Cl)c3cccnc23)c2ccc(C(C)(C)C)cc2)cc1,511.15
[*]Nc1ccc(-c2ccc(N3C(=O)c4ccc(C(=O)c5ccc6c(c5)C(=O)N(c5ccc(-c7ccc(NC(=O)c8cccc(C([*])=O)c8)cc7)cc5)C6=O)cc4C3=O)cc2)cc1,511.15
[*]Nc1ccc(C(=O)c2ccc(NC(=O)c3ccc4c(c3)C(=O)N(c3cccc(P(=O)(c5ccccc5)c5cccc(N6C(=O)c7ccc(C([*])=O)cc7C6=O)c5)c3)C4=O)cc2)cc1,511.15
[*]Nc1ccc(Oc2ccccc2-c2ccccc2Oc2ccc(NC(=O)c3ccc4c(c3)C(=O)N(c3ccc(Oc5ccc(Oc6ccc(N7C(=O)c8ccc(C([*])=O)cc8C7=O)cc6)cc5)cc3)C4=O)cc2)cc1,511.15
[*]Nc1cccc(NC(=O)c2ccc(C([*])=O)cc2)c1,511.15
[*]Oc1ccc(C=Cc2ccc(Oc3ccc(-c4nnc(-c5ccc([*])c6ccccc56)o4)c4ccccc34)cc2)cc1,511.15
[*]Oc1ccc(Oc2ccc(N3C(=O)c4cccc(Oc5c(C)cc(Cc6cc(C)c(Oc7cccc8c7C(=O)N(c7ccc([*])cc7C)C8=O)c(C)c6)cc5C)c4C3=O)c(C)c2)cc1,511.15
[*]Oc1ccc(Oc2ccc(Oc3cccc4c3C(=O)N(c3cccc(N5C(=O)c6cccc([*])c6C5=O)c3)C4=O)cc2)cc1,511.15
[*]Oc1ccc(Sc2ccc(Oc3ccc4c(c3)C(=O)N(c3ccc(N5C(=O)c6ccc([*])cc6C5=O)cc3)C4=O)cc2)cc1,511.15
[*]Oc1cccc(Oc2ccc(Oc3cccc4c3C(=O)N(c3cccc(N5C(=O)c6cccc([*])c6C5=O)c3)C4=O)cc2)c1,511.15
[*]Oc1cccc2c1C(=O)N(c1ccc(Oc3ccc(N4C(=O)c5cccc(Oc6c([*])cc(C(C)(C)C)cc6C(C)(C)C)c5C4=O)cc3)cc1)C2=O,511.15
[*]c1ccc(Oc2ccc(P(=O)(c3ccccc3)c3ccc(Oc4ccc(P([*])(C)=O)cc4)cc3)cc2)cc1,511.15
[*]c1ccc(Oc2ccc(P([*])(C)=O)cc2)cc1,511.15
[*]c1ccc(Oc2ccc(S([*])(=O)=O)c3ccccc23)cc1,511.15
[*]c1ccc2c(c1)C(=O)N(c1cccc(Cc3cccc(N4C(=O)c5ccc([Si]([*])(C)C)cc5C4=O)c3)c1)C2=O,511.15
[*]c1ccc2nc(CCCCCCCCc3nc4ccc([*])cc4s3)sc2c1,511.15
[*]c1cccc(Oc2cccc(Oc3cccc(N4C(=O)c5c(c(-c6ccccc6)c(-c6ccc(Oc7ccc(Oc8ccc(-c9c(-c%10ccccc%10)c%10c(c(-c%11ccccc%11)c9-c9ccccc9)C(=O)N([*])C%10=O)cc8)cc7)cc6)c(-c6ccccc6)c5-c5ccccc5)C4=O)c3)c2)c1,511.15
[*]Sc1cccc2c1C(=O)N(c1ccc(Oc3ccc(Oc4ccc(N5C(=O)c6ccc([*])cc6C5=O)cc4)cc3)cc1)C2=O,511.15
[*]c1ccc2c(c1)C(=O)N(c1ccc(OCCCOc3ccc(N4C(=O)c5cccc([*])c5C4=O)cc3)cc1)C2=O,510.65
[*]c1ccc(Oc2ccc(N3C(=O)c4ccc(-c5ccc6c(c5)C(=O)N(c5ccc(Oc7ccc(C([*])(C)C)cc7)cc5)C6=O)cc4C3=O)cc2)cc1,510.65
[*]C(=O)c1ccc2c(c1)C(=O)N(c1ccc(Oc3ccc(Oc4ccc(N5C(=O)c6ccc([*])cc6C5=O)cc4C(F)(F)F)cc3)cc1)C2=O,510.25
[*]c1ccc(Oc2ccc(S(=O)(=O)c3ccc(Oc4ccc(C([*])(C)C)cc4N)cc3N)cc2)c(N)c1,510.25
[*]CC(C)(C)C1C(=O)N(c2c(C)cccc2C)C(=O)C1[*],510.15
[*]CC(c1ccccc1)C1C(=O)N(c2ccc(C(C)(C)C)cc2)C(=O)C1[*],510.15
[*]CCN1C(=O)c2ccc(C(=O)c3ccc4c(c3)C(=O)N(CCC(=O)Nc3ccc(NC([*])=O)cc3)C4=O)cc2C1=O,510.15
[*]NC(=O)c1ccc2c(c1)C(=O)N(C1CC(=O)N(c3cc(C)ccc3[*])C1=O)C2=O,510.15
[*]NNC(=O)c1ccc(C2(c3ccc(C(=O)NNC(=O)c4ccc(C([*])=O)cc4)cc3)OC(=O)c3ccccc32)cc1,510.15
[*]Nc1ccc(Oc2ccccc2-c2ccccc2Oc2ccc(NC(=O)c3ccc4c(c3)C(=O)N(c3cccc(N5C(=O)c6ccc(C([*])=O)cc6C5=O)c3)C4=O)cc2)cc1,510.15
[*]Nc1cccc(Oc2ccc(NC(=O)c3cccc(C(=O)c4ccc(C([*])=O)cc4)c3)cc2)c1,510.15
[*]OC(=O)c1ccc(C(=O)Oc2ccc([*])cc2CCC(C)CC)cc1,510.15
[*]Oc1cc2ccccc2cc1Oc1ccc2c(c1)C(=O)N(c1cccc(N3C(=O)c4ccc([*])cc4C3=O)c1)C2=O,510.15
[*]Oc1cccc2c1C(=O)N(c1ccc(Oc3ccc(-c4ccc(Oc5ccc(N6C(=O)c7cccc(Oc8c([*])cc(C(C)(C)C)cc8C(C)(C)C)c7C6=O)cc5)cc4)cc3)cc1)C2=O,510.15
[*]c1cc(OCCCC)cc(N2C(=O)c3ccc(Oc4ccc5c(c4)C(=O)N([*])C5=O)cc3C2=O)c1,510.15
[*]c1ccc(-c2ccc(-c3ccc(-c4ccc(-c5ccc6c(c5)C(=O)N(c5cccc(N7C(=O)c8ccc([*])cc8C7=O)c5)C6=O)cc4)cc3)cc2)cc1,510.15
[*]c1ccc(-c2ccc(Oc3ccc(C4(c5ccc(Oc6ccc([*])cc6C(F)(F)F)cc5)c5ccccc5-c5ccccc54)cc3)c(C(F)(F)F)c2)cc1,510.15
[*]c1cccc(N2C(=O)C(=O)N(c3ccc(Cc4ccc(N5C(=O)C(=O)N([*])C5=O)cc4)cc3)C2=O)n1,510.15
[*]C(C)C([*])C(=O)OC12CC3CC(CC(C3)C1)C2,509.65
[*]Nc1ccc(C(=O)c2ccc(Nc3ccc4c(c3)c3cc([*])ccc3n4CC(CC)CCCC)cc2)cc1,509.205
[*]C(=O)NCC1CCC(CNC(=O)c2cc([*])cc(C(C)(C)C)c2)CC1,509.15
[*]C(=O)c1ccc2c(c1)C(=O)N(c1ccc(N3C(=O)c4ccc(C(=O)c5ccc(Oc6ccc(Oc7ccc([*])cc7)cc6)cc5)cc4C3=O)cc1)C2=O,509.15
[*]C(=O)c1ccc2c(c1)C(=O)N(c1ccc(Oc3ccccc3Oc3ccc(N4C(=O)c5ccc([*])cc5C4=O)cc3C(F)(F)F)c(C(F)(F)F)c1)C2=O,509.15
[*]C(=O)c1cccc(C(=O)c2ccc(Oc3ccc(N4C(=O)c5ccc(C(c6ccc7c(c6)C(=O)N(c6ccc(Oc8ccc([*])cc8)cc6)C7=O)(C(F)(F)F)C(F)(F)F)cc5C4=O)cc3)cc2)c1,509.15
[*]CC1([*])CC(=O)N(c2ccccc2)C1=O,509.15
[*]Nc1ccc(Oc2ccc(Oc3ccc(NC(=O)c4ccc(Oc5ccc(Oc6ccc(C([*])=O)cc6)cc5)cc4)cc3)cc2)cc1,509.15
[*]Nc1ccc(Oc2ccc3cccc(Oc4ccc(NC(=O)c5ccc(Oc6ccc(C([*])=O)cc6)cc5)cc4)c3c2)cc1,509.15
[*]Nc1ccc(Oc2cccc(NC(=O)c3ccc4c(c3)C(=O)N(c3ccc(Oc5ccc(N6C(=O)c7ccc(C([*])=O)cc7C6=O)cc5)cc3)C4=O)c2)cc1,509.15
[*]Nc1ccc(Oc2ccccc2-c2ccccc2Oc2ccc(NC(=O)c3ccc4c(c3)C(=O)N(c3ccc(Oc5ccc(S(=O)(=O)c6ccc(Oc7ccc(N8C(=O)c9ccc(C([*])=O)cc9C8=O)cc7)cc6)cc5)cc3)C4=O)cc2)cc1,509.15
[*]Oc1ccc(/C(=C/c2ccc(-c3ccc(/C=C(\c4ccccc4)c4ccc(OC(=O)c5ccc(C([*])=O)cc5)cc4)cc3)cc2)c2ccccc2)cc1,509.15
[*]Oc1ccc(C2(c3ccc(Oc4ccc5c(c4)C(=O)N(c4ccc(Oc6ccc(N7C(=O)c8ccc([*])cc8C7=O)cc6)cc4)C5=O)cc3)CCC(c3ccccc3)CC2)cc1,509.15
[*]Oc1ccc(N2C(=O)c3ccc(Oc4ccc(C5(c6ccc(Oc7ccc8c(c7)C(=O)N(c7ccc(Oc9ccc(-c%10ccc([*])cc%10C)c(C)c9)cc7)C8=O)cc6)CCC(C(C)(C)C)CC5)cc4)cc3C2=O)cc1,509.15
[*]Oc1ccc(N2C(=O)c3ccc(Oc4ccc(C5(c6ccc(Oc7ccc8c(c7)C(=O)N(c7ccc(Oc9ccc([*])c(C(C)(C)C)c9)cc7)C8=O)cc6)CCC(c6ccccc6)CC5)cc4)cc3C2=O)cc1,509.15
[*]c1ccc(N2C(=O)c3ccc(Oc4ccc5cc(Oc6ccc7c(c6)C(=O)N(c6ccc(C([*])(C)C)cc6)C7=O)ccc5c4)cc3C2=O)cc1,509.15
[*]c1ccc(Oc2ccc(N3C(=O)c4ccc(-c5ccc(-c6ccc(-c7ccc(-c8ccc(-c9ccc%10c(c9)C(=O)N(c9ccc(Oc%11ccc(C([*])(C)C)cc%11)cc9)C%10=O)cc8)cc7)cc6)cc5)cc4C3=O)cc2)cc1,509.15
[*]c1ccc(Oc2cccc3c2C(=O)N(c2ccc(Oc4ccc(-c5ccc(Oc6ccc(N7C(=O)c8cccc(Oc9ccc(C([*])(C)C)cc9)c8C7=O)cc6)cc5)cc4)cc2)C3=O)cc1,509.15
[*]c1ccc(Oc2cccc3c2C(=O)N(c2cccc(N4C(=O)c5cccc(Oc6cccc(C([*])(C)C)c6)c5C4=O)c2)C3=O)cc1,509.15
[*]C(=O)c1ccc2c(c1)C(=O)N(c1cccc(Cc3ccc(Cc4ccc(Cc5cccc(N6C(=O)c7ccc([*])cc7C6=O)c5)cc4)cc3)c1)C2=O,508.65
[*]c1ccc(OC(=O)Oc2ccc(C3([*])CC(C)CC(C)(C)C3)cc2)cc1,508.65
[*]c1ccc(N2C(=O)c3ccc(C(c4ccc5c(c4)C(=O)N(c4ccc(C(C)(C)c6ccc(C([*])(C)C)cc6)cc4)C5=O)(C(F)(F)F)C(F)(F)F)cc3C2=O)cc1,508.55
[*]=Cc1ccc(Oc2ccc(S(=O)(=O)c3ccc(Oc4ccc(/C=C5\CCC(=[*])C5=O)cc4)cc3)cc2)cc1,508.15
[*]C(=O)Nc1ccc(C(c2ccc(NC(=O)c3cc([*])cc(C(C)(C)C)c3)cc2)(P2(=O)Oc3ccccc3-c3ccccc32)P2(=O)Oc3ccccc3-c3ccccc32)cc1,508.15
[*]C(=O)Nc1ccc(Cc2ccc(NC(=O)c3cc([*])cc(NC(=O)CCN4C(=O)c5ccccc5C4=O)c3)cc2)cc1,508.15
[*]C(=O)c1ccc(C(=O)c2ccc(Oc3ccc(-c4cc(-c5ccc(Oc6ccc([*])cc6)cc5)[nH]n4)cc3)cc2)cc1,508.15
[*]C(=O)c1ccc2c(c1)C(=O)N(c1ccc(OCCOCCOc3ccc(N4C(=O)c5ccc([*])cc5C4=O)cc3)cc1)C2=O,508.15
[*]C1CC2CC1C([*])C2CCCC,508.15
[*]CN1C(=O)c2ccc(C(=O)c3ccc4c(c3)C(=O)N(CC(=O)Nc3ccc(Oc5ccc(NC([*])=O)cc5)cc3)C4=O)cc2C1=O,508.15
[*]NCCNC(=O)c1ccc2c(c1)C(=O)N(c1ccc(C([*])=O)cc1)C2=O,508.15
[*]Nc1ccc(-c2nnc(-c3ccc(C([*])=O)c(Oc4ccccc4)c3)o2)cc1,508.15
[*]Nc1ccc(C(c2ccc(NC(=O)c3ccc(C(c4ccc(C([*])=O)cc4)(C(F)(F)F)C(F)(F)F)cc3)cc2)(P2(=O)Oc3ccccc3-c3ccccc32)P2(=O)Oc3ccccc3-c3ccccc32)cc1,508.15
[*]Nc1ccc(CCc2ccc(NC(=O)Nc3ccccc3CCc3ccccc3NC([*])=O)cc2)cc1,508.15
[*]Nc1ccc(OC(=O)c2ccc([Si](c3ccccc3)(c3ccccc3)c3ccc(C([*])=O)cc3)cc2)cc1,508.15
[*]Nc1ccc(Oc2ccc(NC(=O)c3ccc4c(c3)C(=O)N(c3cccc(P(=O)(c5ccccc5)c5cccc(N6C(=O)c7ccc(C([*])=O)cc7C6=O)c5)c3)C4=O)cc2)cc1,508.15
[*]Nc1cccc(Oc2ccc(P(=O)(c3ccccc3)c3ccc(Oc4cccc(NC(=O)c5ccc(P(=O)(c6ccccc6)c6ccc(C([*])=O)cc6)cc5)c4)cc3)cc2)c1,508.15
[*]Nc1cccc(Oc2ccc(S(=O)(=O)c3ccc(Oc4cccc(NC(=O)c5ccc6c(c5)C(=O)N(c5ccc(C([*])=O)cc5)C6=O)c4)cc3)cc2)c1,508.15
[*]Oc1ccc(-c2cnc3ccc(-c4ccc5nc(-c6ccc(Oc7ccc([*])cc7)cc6)cnc5c4)cc3n2)cc1,508.15
[*]Oc1ccc(-c2cnc3ccc(-c4ccc5ncc(-c6ccc(Oc7ccc([*])cc7)cc6)nc5c4)cc3n2)cc1,508.15
[*]Oc1ccc(C2(c3ccc(OC([*])=O)cc3)CC3CCC2C3)cc1,508.15
[*]Oc1ccc2ccc(Oc3ccc4c(c3)C(=O)N(c3cc(N5C(=O)c6ccc([*])cc6C5=O)cc(C(F)(F)F)c3)C4=O)cc2c1,508.15
[*]Oc1cccc2c(Oc3ccc4c(c3)C(=O)N(c3cccc(Oc5ccc(N6C(=O)c7ccc([*])cc7C6=O)cc5)c3)C4=O)cccc12,508.15
[*]c1ccc(/C=C(\C#N)C(=O)NC2CCCCC2NC(=O)/C(C#N)=C/c2ccc(N(CC)c3ccc(Oc4ccc(N([*])CC)cc4)cc3)cc2)cc1,508.15
[*]c1ccc(C(=O)Oc2ccc(S(=O)(=O)c3ccc(OC(=O)c4ccc([Si]([*])(C)C)cc4)cc3)cc2)cc1,508.15
[*]c1ccc(CCCCCCCCCCc2ccc(-c3c(-c4ccccc4)cc(-c4ccc(-c5cc(-c6ccccc6)c([*])c(-c6ccccc6)c5-c5ccccc5)cc4)c(-c4ccccc4)c3-c3ccccc3)cc2)cc1,508.15
[*]c1ccc(Oc2ccc(-c3cc(-c4ccc(Oc5ccc(S([*])(=O)=O)cc5)cc4)nn3-c3ccccc3)cc2)cc1,508.15
[*]c1ccc(Oc2ccc(NC(=O)c3ccc4c(c3)C(=O)N(c3ccc(Oc5cccc6c(Oc7ccc(N8C(=O)c9ccc(C(=O)Nc%10ccc(Oc%11ccc(C([*])(C)C)cc%11)cc%10)cc9C8=O)cc7)cccc56)cc3)C4=O)cc2)cc1,508.15
[*]c1ccc(Oc2cccc3c2C(=O)N(c2ccc(Oc4ccc(N5C(=O)c6cccc(Oc7ccc(C([*])(C)C)cc7)c6C5=O)cc4)cc2)C3=O)cc1,508.15
[*]c1ccc(Oc2cccc3c2C(=O)N(c2ccc(Oc4ccc(N5C(=O)c6cccc(Oc7cccc(C([*])(C)C)c7)c6C5=O)cc4)cc2)C3=O)cc1,508.15
[*]c1cccc(N2C(=O)c3ccc(C(=O)c4ccc5c(c4)C(=O)N(c4cccc(C([*])O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)C)c4)C5=O)cc3C2=O)c1,508.15
[*]c1ccc(Oc2ccc(-n3c(=O)c4c(Oc5ccc(OCCCCCCCC)cc5)c5c(=O)n([*])c(=O)c5c(Oc5ccc(OCCCCCCCC)cc5)c4c3=O)cc2)cc1,507.65
[*]c1ccc(Oc2ccc(/C=C/c3ccc(Oc4ccc(S([*])(=O)=O)cc4)cc3)cc2)cc1,507.65
[*]C(=O)Nc1ccc(NC(=O)c2cc(-c3ccc(C(=O)OC)c([*])c3)ccc2C(=O)OC)cc1,507.35
[*]c1ccc(Sc2ccc(Sc3ccc(Sc4ccc(-n5c(=O)c6cc7c(=O)n([*])c(=O)c7cc6c5=O)cc4)cc3)cc2)cc1,507.2
[*]C(=O)NNC(=O)c1ccc([*])cc1OCCCCC,507.15
[*]C(=O)c1cccc(N2C(=O)c3cccc(Oc4cccc5c4C(=O)N(c4cccc([*])c4)C5=O)c3C2=O)c1,507.15
[*]CCC(=O)Oc1ccc(C2(c3ccc(OC([*])=O)cc3)c3ccccc3-c3ccccc32)cc1,507.15
[*]COc1ccc(N2C(=O)c3ccc(C(=O)c4ccc5c(c4)C(=O)N(c4ccc(OCC([*])(C)C)cc4)C5=O)cc3C2=O)cc1,507.15
[*]COc1ccc(N2C(=O)c3ccc(C(c4ccc5c(c4)C(=O)N(c4ccc(OC([*])C)cc4)C5=O)(C(F)(F)F)C(F)(F)F)cc3C2=O)cc1,507.15
[*]NNC(=O)c1cncc(C(=O)NNC(=O)c2ccc([Si](c3ccccc3)(c3ccccc3)c3ccc(C([*])=O)cc3)cc2)c1,507.15
[*]Nc1cccc(Oc2ccc(-c3nnc(-c4ccc(Oc5cccc(NC(=O)c6ccc(C([*])=O)cc6Oc6ccccc6)c5)cc4)o3)cc2)c1,507.15
[*]Oc1cc(-c2ccccc2)c([*])c(-c2cccc3ccccc23)c1,507.15
[*]Oc1ccc(C(c2ccc(Oc3cccc4c3C(=O)N(c3ccc(Oc5ccc(-c6ccc(Oc7ccc(N8C(=O)c9cccc([*])c9C8=O)cc7)cc6)cc5)cc3)C4=O)cc2)(C(F)(F)F)C(F)(F)F)cc1,507.15
[*]Oc1ccc(Sc2ccc(Oc3cccc4c3C(=O)N(c3ccc(Oc5ccc(N6C(=O)c7cccc([*])c7C6=O)cc5)cc3)C4=O)cc2)cc1,507.15
[*]Oc1ccc(Sc2cccc(Oc3cccc4c3C(=O)N(c3ccc(Oc5ccc(N6C(=O)c7cccc([*])c7C6=O)cc5)cc3)C4=O)c2)cc1,507.15
[*]c1ccc(N2C(=O)c3ccc(Oc4ccc(C(c5ccc(Oc6ccc7c(c6)C(=O)N(c6ccc(N([*])c8ccc(C#N)cc8)cc6)C7=O)cc5)(C(F)(F)F)C(F)(F)F)cc4)cc3C2=O)cc1,507.15
[*]c1ccc(OCCN(c2ccccc2)c2ccc(/C=C/C3=C/C(=C(/C#N)S(C)(=O)=O)CC(C)(C)C3)cc2)c(N2C(=O)c3ccc(Oc4ccc5c(c4)C(=O)N(c4cc(C([*])(C(F)(F)F)C(F)(F)F)ccc4OCCN(c4ccccc4)c4ccc(/C=C/C6=C/C(=C(/C#N)S(C)(=O)=O)CC(C)(C)C6)cc4)C5=O)cc3C2=O)c1,507.15
[*]c1ccc(Oc2ccc(-c3ccc(Oc4ccc(P([*])(=O)c5ccccc5)cc4)cc3)cc2)cc1,507.15
[*]c1ccc2[nH]c(CCCCCCCCc3nc4cc([*])ccc4[nH]3)nc2c1,507.15
[*]c1ccc2c(c1)C(=O)N(CC1CCCC(CN3C(=O)c4ccc([*])cc4C3=O)C1)C2=O,507.15
[*]c1ccc2c(c1)C(=O)N(c1ccc(Oc3ccc(C(c4ccc(Oc5ccc(N6C(=O)c7ccc(C([*])(C(F)(F)F)C(F)(F)F)cc7C6=O)cc5C(F)(F)F)cc4)(C(F)(F)F)C(F)(F)F)cc3)c(C(F)(F)F)c1)C2=O,507.15
[*]c1ccc2c(c1)C(=O)N(c1ccc(Oc3cccc(Oc4ccc(N5C(=O)c6ccc([*])cc6C5=O)cc4)c3)cc1)C2=O,507.15
[*]c1ccc2c(c1)C(=O)N(c1cccc(Oc3ccc(P(=O)(c4ccccc4)c4ccccc4)c(Oc4cccc(N5C(=O)c6ccc([*])cc6C5=O)c4)c3)c1)C2=O,507.15
[*]C(=O)c1ccc(C(=O)c2ccc(C(=O)c3ccc(Oc4ccc(N5C(=O)c6ccc(C(=O)c7ccc8c(c7)C(=O)N(c7ccc(Oc9ccc([*])cc9)cc7)C8=O)cc6C5=O)cc4)cc3)cc2)cc1,506.15
[*]C(=O)c1ccc(C(=O)c2ccc(Oc3ccc(N4C(=O)c5ccc(C(=O)c6ccc7c(c6)C(=O)N(c6ccc(Oc8ccc([*])cc8)cc6)C7=O)cc5C4=O)cc3)cc2)cc1,506.15
[*]C(=O)c1ccc2c(c1)C(=O)N(c1ccc(Oc3ccc(N4C(=O)c5ccc(C(=O)c6ccc(Oc7ccc(-c8ccc(Oc9ccc([*])cc9)cc8)cc7)cc6)cc5C4=O)cc3)cc1)C2=O,506.15
[*]CN1C(=O)c2ccc(C(=O)c3ccc4c(c3)C(=O)N(CC(=O)Nc3ccc(Cc5ccc(NC([*])=O)cc5)cc3)C4=O)cc2C1=O,506.15
